,fire_year,report_date,county,latitude,longitude,total_acres,general_cause
320,1977,1977-02-19,Yamhill,45.325280555555565,-122.73109722222222,1.0,Debris Burning
321,1977,1977-02-24,Lake,42.40443333333333,-119.67353611111112,374.0,Debris Burning
322,1977,1977-03-05,Lane,44.19544444444444,-122.45667777777778,3.0,Debris Burning
323,1977,1977-03-21,Josephine,42.1475,-122.3482472222222,3.0,Debris Burning
324,1977,1977-04-04,Klamath,42.318786111111116,-120.54260833333332,29.0,Debris Burning
325,1977,1977-04-04,Josephine,42.542247222222215,-122.58389444444445,15.0,Debris Burning
326,1977,1977-04-05,Umatilla,45.69537777777778,-117.61567777777779,2.0,Debris Burning
327,1977,1977-04-05,Benton,44.58609166666667,-122.47355555555555,10.0,Debris Burning
328,1977,1977-04-05,Wasco,45.12118333333334,-120.6308527777778,3.0,Smoking
329,1977,1977-04-05,Josephine,42.05991111111111,-122.38700277777778,1.0,Debris Burning
330,1977,1977-04-06,Baker,44.708988888888896,-117.89711944444444,1.0,Debris Burning
331,1977,1977-04-07,Klamath,42.726172222222225,-120.131475,7.0,Debris Burning
332,1977,1977-04-07,Klamath,42.797591666666655,-120.54331111111112,1.0,Debris Burning
333,1977,1977-04-07,Klamath,42.13428888888889,-121.76141944444444,5.0,Debris Burning
334,1977,1977-04-07,Clackamas,45.35302222222222,-121.77988611111113,10.0,Debris Burning
335,1977,1977-04-11,Josephine,42.39668055555556,-122.54468888888887,1.0,Debris Burning
336,1977,1977-04-11,Josephine,42.51309722222222,-122.56449722222222,2.0,Debris Burning
337,1977,1977-04-12,Klamath,42.56509722222222,-120.738875,1.0,Debris Burning
338,1977,1977-04-17,Union,45.158902777777776,-116.22274166666666,2.0,Miscellaneous
339,1977,1977-04-19,Benton,44.58581388888889,-122.53425,2.0,Railroad
340,1977,1977-04-21,Klamath,42.47803888888889,-120.87519722222223,3.0,Debris Burning
341,1977,1977-04-21,Josephine,42.3661,-122.40747222222221,3.0,Recreationist
342,1977,1977-04-25,Klamath,42.46485000000001,-120.46411388888887,1.0,Debris Burning
343,1977,1977-04-25,Klamath,42.259816666666666,-120.99130555555556,113.0,Smoking
344,1977,1977-04-26,Jefferson,44.48696666666667,-120.47668333333334,5.0,Debris Burning
345,1977,1977-04-27,Baker,44.62304166666666,-116.05813055555555,8.0,Debris Burning
346,1977,1977-05-22,Wasco,45.26613055555556,-120.71309722222223,5.0,Recreationist
347,1977,1977-06-06,Lake,42.433741666666656,-119.55553611111112,2.0,Lightning
348,1977,1977-06-09,Crook,44.253811111111105,-119.40328611111113,1.0,Lightning
349,1977,1977-06-19,Clatsop,46.150855555555545,-122.05028333333333,2.0,Equipment Use
350,1977,1977-06-20,Yamhill,45.426755555555545,-122.69088888888888,2.0,Debris Burning
351,1977,1977-06-21,Klamath,42.70994166666667,-120.87562222222223,1.0,Railroad
352,1977,1977-06-23,Wasco,45.555386111111105,-120.716225,912.0,Arson
353,1977,1977-06-27,Washington,45.49878055555556,-122.79293055555556,2.0,Smoking
354,1977,1977-06-28,Washington,45.65781111111111,-122.69014444444444,2.0,Equipment Use
355,1977,1977-06-28,Curry,42.214725,-123.67034166666667,2.0,Equipment Use
356,1977,1977-06-28,Josephine,42.07474444444445,-122.27017777777776,41.0,Juveniles
357,1977,1977-06-29,Columbia,45.87403611111111,-122.67092222222223,29.0,Debris Burning
358,1977,1977-06-29,Klamath,42.436005555555546,-120.48337222222223,28.0,Railroad
359,1977,1977-06-29,Josephine,42.571525,-122.70132777777779,120.0,Juveniles
360,1977,1977-06-29,Josephine,42.54223055555556,-122.6036,9.0,Smoking
361,1977,1977-06-30,Clatsop,45.97245833333334,-122.505875,18.0,Debris Burning
362,1977,1977-06-30,Lane,44.03365555555556,-122.19452222222222,2.0,Equipment Use
363,1977,1977-06-30,Umatilla,45.49247777777778,-117.39773888888891,70.0,Debris Burning
364,1977,1977-06-30,Columbia,45.974594444444456,-122.81459722222222,7.0,Equipment Use
365,1977,1977-07-02,Curry,42.90424444444445,-123.53679444444445,1.0,Debris Burning
366,1977,1977-07-02,Jackson,42.425427777777784,-121.23257777777779,4.0,Smoking
367,1977,1977-07-03,Umatilla,45.003688888888895,-117.007875,8.0,Lightning
368,1977,1977-07-04,Umatilla,45.58025555555556,-117.34704722222222,2.0,Recreationist
369,1977,1977-07-05,Josephine,42.39668055555556,-122.54468888888887,2.0,Equipment Use
370,1977,1977-07-07,Coos,43.11938333333333,-122.22908333333334,63.0,Equipment Use
371,1977,1977-07-08,Jackson,42.455238888888886,-122.91731111111113,4.75,Juveniles
372,1977,1977-07-11,Jackson,42.71409166666667,-121.449975,30.0,Arson
373,1977,1977-07-12,Jackson,42.30895555555555,-121.05592222222221,15.0,Arson
374,1977,1977-07-12,Union,45.28923055555556,-117.52034722222223,2.0,Equipment Use
375,1977,1977-07-13,Douglas,43.177855555555546,-122.72446111111113,13.0,Smoking
376,1977,1977-07-13,Josephine,42.31007222222222,-122.70211111111112,5.0,Miscellaneous
377,1977,1977-07-14,Lincoln,44.76085833333333,-122.22440555555555,2.0,Debris Burning
378,1977,1977-07-16,Douglas,43.16311666666667,-122.34739166666668,3.0,Smoking
379,1977,1977-07-16,Lane,43.960708333333336,-122.82256111111109,1.0,Debris Burning
380,1977,1977-07-17,Josephine,42.354158333333345,-122.64284722222223,6.0,Equipment Use
381,1977,1977-07-20,Jackson,42.701147222222225,-121.272925,2.0,Smoking
382,1977,1977-07-20,Jackson,42.70040555555556,-121.25336666666666,2.0,Smoking
383,1977,1977-07-20,Jackson,42.714758333333336,-121.25377777777777,1.0,Smoking
384,1977,1977-07-20,Jackson,42.701147222222225,-121.272925,2.0,Smoking
385,1977,1977-07-21,Douglas,43.381361111111104,-122.50431944444445,1.0,Equipment Use
386,1977,1977-07-22,Jefferson,44.59865277777778,-119.26326944444445,1.0,Miscellaneous
387,1977,1977-07-22,Wasco,45.20814722222222,-120.71269166666669,20.0,Smoking
388,1977,1977-07-22,Wallowa,45.68516111111111,-116.63570555555556,5.0,Lightning
389,1977,1977-07-23,Josephine,42.10381111111111,-122.38732777777778,13.0,Juveniles
390,1977,1977-07-24,Linn,44.207175,-122.96301666666668,3.0,Equipment Use
391,1977,1977-07-24,Jackson,42.22184166666667,-121.1740527777778,82.0,Miscellaneous
392,1977,1977-07-25,Klamath,42.05644722222222,-119.10996944444445,1.0,Lightning
393,1977,1977-07-26,Douglas,43.468127777777774,-122.70313611111109,15.0,Arson
394,1977,1977-07-26,Polk,44.96233333333333,-122.30911111111112,1.0,Lightning
395,1977,1977-07-27,Jackson,42.42612222222222,-122.83937777777777,1.0,Recreationist
396,1977,1977-07-27,Douglas,43.29436111111111,-122.58381111111109,4.0,Equipment Use
397,1977,1977-07-27,Wasco,45.453836111111116,-120.71298055555555,30.0,Lightning
398,1977,1977-07-27,Josephine,42.44065833333333,-122.72164722222222,4.0,Juveniles
399,1977,1977-07-28,Klamath,42.41905,-119.10948055555555,8.0,Lightning
400,1977,1977-07-29,Hood River,45.67134166666666,-120.50745,7.0,Lightning
401,1977,1977-07-29,Columbia,46.119830555555566,-122.64555833333334,1.0,Debris Burning
402,1977,1977-07-29,Wasco,45.642575,-120.56926666666666,8.0,Lightning
403,1977,1977-07-30,Jackson,42.68648611111111,-121.27290555555555,4.0,Arson
404,1977,1977-07-30,Jackson,42.57089722222223,-121.153575,2.0,Arson
405,1977,1977-07-30,Jackson,42.06218611111111,-121.4669777777778,6.0,Equipment Use
406,1977,1977-07-31,Josephine,42.19110833333333,-122.34832777777777,2.0,Debris Burning
407,1977,1977-07-31,Douglas,42.9913138888889,-122.66496111111113,41.0,Equipment Use
408,1977,1977-07-31,Lane,43.87365277777778,-122.74241666666668,25.0,Equipment Use
409,1977,1977-08-01,Douglas,43.583861111111105,-122.72311944444445,12.0,Juveniles
410,1977,1977-08-01,Tillamook,45.265330555555565,-122.28513333333332,11.0,Debris Burning
411,1977,1977-08-02,Coos,43.14441944444446,-123.82873333333332,3.0,Smoking
412,1977,1977-08-02,Benton,44.469219444444455,-122.59598055555556,5.0,Miscellaneous
413,1977,1977-08-03,Clatsop,45.94529166666666,-122.36158333333331,483.0,Debris Burning
414,1977,1977-08-04,Jackson,42.73086111111111,-121.134825,1.0,Arson
415,1977,1977-08-05,Douglas,43.119855555555546,-122.6252527777778,7.0,Arson
416,1977,1977-08-05,Jackson,42.22202777777778,-122.93683611111112,5.0,Equipment Use
417,1977,1977-08-06,Josephine,42.65926666666667,-122.74053611111113,1.0,Arson
418,1977,1977-08-06,Jackson,42.7169,-122.85875555555555,13.0,Arson
419,1977,1977-08-06,Jackson,42.746875,-122.85776388888887,2.0,Arson
420,1977,1977-08-07,Klamath,42.24966388888889,-121.9194777777778,1.0,Lightning
421,1977,1977-08-07,Klamath,42.4354,-120.17198055555555,4.0,Lightning
422,1977,1977-08-07,Jefferson,44.541238888888884,-119.16320833333334,3.0,Lightning
423,1977,1977-08-07,Klamath,42.03185,-121.81839166666666,5.75,Lightning
424,1977,1977-08-07,Douglas,43.32340555555556,-122.50408611111109,5.0,Arson
425,1977,1977-08-07,Josephine,42.2504,-122.60336111111108,2.0,Lightning
426,1977,1977-08-07,Josephine,42.32490555555556,-122.62290833333334,3.0,Lightning
427,1977,1977-08-07,Josephine,42.17842222222222,-122.76000277777777,1.0,Lightning
428,1977,1977-08-08,Douglas,43.61296666666666,-122.80300555555556,1.75,Juveniles
429,1977,1977-08-08,Lane,44.22315,-122.63860833333334,4.0,Equipment Use
430,1977,1977-08-09,Douglas,43.44467777777778,-121.190025,1.0,Lightning
431,1977,1977-08-09,Tillamook,45.308605555555545,-122.34233333333331,5.0,Debris Burning
432,1977,1977-08-09,Tillamook,45.26605833333333,-122.22573888888887,2.0,Debris Burning
433,1977,1977-08-09,Douglas,43.627980555555546,-122.4052222222222,10.0,Equipment Use
434,1977,1977-08-10,Columbia,45.83021666666667,-121.03972222222221,1.0,Miscellaneous
435,1977,1977-08-10,Lincoln,44.601538888888896,-122.09066944444444,10.0,Debris Burning
436,1977,1977-08-10,Douglas,43.20690833333334,-122.44443055555556,3.0,Equipment Use
437,1977,1977-08-10,Lane,43.96058888888889,-121.16462777777778,3.0,Equipment Use
438,1977,1977-08-10,Lane,44.237438888888896,-122.65897222222223,413.0,Equipment Use
439,1977,1977-08-10,Jackson,42.193311111111115,-122.77954444444444,5.0,Miscellaneous
440,1977,1977-08-10,Josephine,42.161975,-122.44644722222222,6.0,Equipment Use
441,1977,1977-08-10,Josephine,42.16200277777778,-122.42668888888888,1.0,Equipment Use
442,1977,1977-08-10,Douglas,43.293880555555546,-122.76321388888887,680.0,Smoking
443,1977,1977-08-10,Lane,44.20825833333333,-122.69970555555555,185.0,Miscellaneous
444,1977,1977-08-11,Deschutes,43.971813888888896,-120.64538611111112,4.0,Juveniles
445,1977,1977-08-11,Douglas,43.43925833333333,-122.7232,40.0,Equipment Use
446,1977,1977-08-12,Lake,42.43343888888889,-119.53570555555555,1.0,Lightning
447,1977,1977-08-12,Yamhill,45.382905555555546,-122.79275833333332,555.0,Miscellaneous
448,1977,1977-08-12,Douglas,42.93869166666666,-122.96853333333334,3.0,Equipment Use
449,1977,1977-08-12,Lane,43.9899,-122.78111111111113,2.0,Smoking
450,1977,1977-08-13,Lane,44.06383055555556,-121.66701111111112,30.0,Lightning
451,1977,1977-08-13,Lane,44.09139722222222,-121.00301388888887,15.0,Arson
452,1977,1977-08-13,Deschutes,44.18876388888889,-120.46449444444444,2.0,Lightning
453,1977,1977-08-14,Umatilla,45.105136111111115,-117.02725,1.0,Lightning
454,1977,1977-08-14,Linn,44.38058055555555,-121.58724444444445,1.0,Lightning
455,1977,1977-08-14,Wheeler,44.88713333333333,-118.27838611111109,1.0,Equipment Use
456,1977,1977-08-14,Wheeler,44.91593611111111,-118.2985,3.0,Lightning
457,1977,1977-08-15,Deschutes,43.63800277777778,-120.32683611111109,2.0,Lightning
458,1977,1977-08-16,Columbia,46.14830277777778,-122.646,4.0,Equipment Use
459,1977,1977-08-16,Grant,44.93126388888889,-118.9070777777778,3.0,Lightning
460,1977,1977-08-16,Jackson,42.38180277777778,-121.03588611111113,1.0,Arson
461,1977,1977-08-17,Grant,44.09854166666667,-117.23317777777778,3.0,Equipment Use
462,1977,1977-08-17,Jackson,42.83105000000001,-121.46988333333331,5.0,Lightning
463,1977,1977-08-18,Clackamas,45.06388333333333,-121.30741388888887,2.0,Debris Burning
464,1977,1977-08-18,Douglas,43.35230555555556,-122.52414166666668,50.0,Equipment Use
465,1977,1977-08-18,Josephine,42.23524166666667,-122.44638333333332,1.0,Equipment Use
466,1977,1977-08-18,Union,45.565794444444435,-117.93363055555555,1.0,Equipment Use
467,1977,1977-08-18,Crook,44.36895,-119.40395833333334,6.0,Lightning
468,1977,1977-08-19,Polk,44.81843888888889,-122.61184444444444,1.0,Railroad
469,1977,1977-08-19,Klamath,42.39476666666667,-121.95758055555555,7.0,Arson
470,1977,1977-08-19,Klamath,42.35116111111111,-121.95798888888888,1.0,Arson
471,1977,1977-08-20,Jackson,42.61457222222222,-121.3310777777778,2.75,Lightning
472,1977,1977-08-21,Jackson,42.20749166666667,-121.17420277777778,2.0,Lightning
473,1977,1977-08-22,Douglas,43.455338888888896,-122.90072222222223,2.0,Lightning
474,1977,1977-08-22,Lane,43.598661111111106,-121.00300833333333,6.0,Lightning
475,1977,1977-08-23,Douglas,43.410594444444435,-122.42457777777778,7.0,Lightning
476,1977,1977-08-23,Baker,44.72346666666667,-117.89716388888891,29.0,Lightning
477,1977,1977-08-24,Douglas,43.35230555555556,-122.50415555555556,1.0,Debris Burning
478,1977,1977-08-29,Josephine,42.32482222222223,-122.72169444444445,62.0,Smoking
479,1977,1977-09-02,Josephine,42.265908333333336,-122.75975,15.0,Smoking
480,1977,1977-09-05,Jackson,42.41086944444445,-121.1931,1.0,Miscellaneous
481,1977,1977-09-06,Jackson,42.280166666666666,-121.09502777777777,2.0,Juveniles
482,1977,1977-09-07,Wasco,45.13574166666667,-120.6309027777778,1.0,Smoking
483,1977,1977-09-07,Benton,44.68706944444444,-122.57140277777779,25.0,Debris Burning
484,1977,1977-09-07,Josephine,42.58621944444445,-122.62403333333334,1.0,Miscellaneous
485,1977,1977-09-11,Douglas,43.71399444444446,-122.78228888888887,4.0,Miscellaneous
486,1977,1977-09-12,Jackson,42.076105555555564,-121.38841111111113,1.0,Smoking
487,1977,1977-09-12,Lane,43.57277222222222,-121.189,54.0,Equipment Use
488,1977,1977-09-14,Baker,44.62362777777778,-116.13972222222223,1.0,Arson
489,1977,1977-09-16,Douglas,43.2216,-122.50398055555556,1.0,Miscellaneous
490,1977,1977-09-16,Douglas,43.45377222222222,-122.76278333333332,1.0,Equipment Use
491,1977,1977-10-12,Baker,44.70899444444446,-117.93758055555556,2.0,Equipment Use
492,1977,1977-10-13,Douglas,43.53761666666666,-122.28195277777779,2.0,Debris Burning
493,1977,1977-10-19,Coos,43.21776944444446,-123.61553611111108,8.0,Arson
494,1977,1977-10-19,Grant,44.14010833333333,-118.39250277777779,1.0,Recreationist
495,1977,1977-10-22,Lane,43.55875277777778,-121.09803888888888,8.0,Debris Burning
496,1977,1977-10-22,Washington,45.528244444444454,-122.58809722222222,4.0,Debris Burning
497,1977,1977-10-23,Polk,45.008363888888894,-122.22298611111113,95.0,Debris Burning
498,1977,1977-10-23,Lane,43.57373611111112,-121.16906111111112,35.0,Debris Burning
499,1977,1977-11-14,Wheeler,45.016969444444435,-118.19890555555556,8.0,Miscellaneous
500,1977,1977-11-14,Morrow,45.10336666666666,-118.47591111111113,3.0,Recreationist
501,1978,1978-03-18,Lane,43.58619166666667,-121.09702777777777,11.0,Debris Burning
502,1978,1978-03-19,Lane,44.148022222222224,-122.39553333333332,7.0,Debris Burning
503,1978,1978-04-12,Josephine,42.60076944444445,-122.36752222222223,1.0,Debris Burning
504,1978,1978-04-12,Douglas,43.59825833333333,-122.13465555555555,1.0,Equipment Use
505,1978,1978-05-09,Deschutes,44.25491388888889,-120.43584444444444,9.0,Debris Burning
506,1978,1978-05-12,Klamath,42.61019444444445,-120.22981666666666,3.0,Debris Burning
507,1978,1978-05-12,Jackson,42.01710277777778,-121.64140833333336,3.0,Debris Burning
508,1978,1978-05-19,Klamath,42.147866666666665,-121.978,1.0,Recreationist
509,1978,1978-05-31,Josephine,42.58644444444445,-122.34800277777777,4.0,Equipment Use
510,1978,1978-05-31,Deschutes,43.68167777777778,-120.46434166666668,1.0,Miscellaneous
511,1978,1978-06-01,Columbia,45.960175,-122.77355,2.0,Debris Burning
512,1978,1978-06-05,Lincoln,44.455211111111105,-122.18840555555555,3.0,Debris Burning
513,1978,1978-06-06,Klamath,43.13145,-120.12614722222223,6.0,Debris Burning
514,1978,1978-06-08,Jackson,42.29438611111111,-121.05585555555555,1.0,Arson
515,1978,1978-06-10,Jackson,42.44075,-122.89793055555555,1.0,Debris Burning
516,1978,1978-06-10,Wasco,45.222786111111105,-120.81499166666666,4.0,Recreationist
517,1978,1978-06-12,Josephine,42.35366944444445,-122.70221388888888,10.0,Debris Burning
518,1978,1978-06-19,Baker,44.708988888888896,-117.89711944444444,1.0,Debris Burning
519,1978,1978-06-27,Josephine,42.03070833333333,-122.36761388888891,5.0,Smoking
520,1978,1978-06-27,Wasco,45.35258333333334,-120.73371111111109,4.0,Equipment Use
521,1978,1978-06-30,Crook,44.454600000000006,-119.24361111111112,2.0,Debris Burning
522,1978,1978-07-09,Lincoln,44.57368333333334,-123.93335,1.0,Debris Burning
523,1978,1978-07-10,Josephine,42.28036111111111,-122.74045,5.0,Equipment Use
524,1978,1978-07-10,Jackson,42.411280555555564,-122.9962,2.0,Arson
525,1978,1978-07-11,Josephine,42.513055555555546,-122.64299166666667,2.0,Equipment Use
526,1978,1978-07-15,Jackson,42.265669444444434,-121.11488611111109,2.0,Equipment Use
527,1978,1978-07-15,Umatilla,45.681197222222224,-117.55410833333332,2.0,Railroad
528,1978,1978-07-15,Jackson,42.45495,-122.97624722222223,2.0,Arson
529,1978,1978-07-18,Curry,42.22933611111111,-123.63205833333332,1.0,Debris Burning
530,1978,1978-07-18,Douglas,42.94772777777777,-122.84059444444445,35.0,Arson
531,1978,1978-07-21,Tillamook,45.251925,-122.44394444444444,20.0,Debris Burning
532,1978,1978-07-21,Lane,43.74603611111111,-121.18136666666668,42.0,Equipment Use
533,1978,1978-07-21,Josephine,42.39726388888889,-122.70229166666668,2.0,Juveniles
534,1978,1978-07-21,Jackson,42.48381111111111,-121.03560555555555,2.0,Recreationist
535,1978,1978-07-22,Douglas,43.46823333333334,-122.78288611111113,25.0,Equipment Use
536,1978,1978-07-25,Josephine,42.51302222222222,-122.58403888888887,1.0,Juveniles
537,1978,1978-07-25,Douglas,43.19255833333333,-122.52405,1.0,Juveniles
538,1978,1978-07-25,Umatilla,45.507461111111105,-117.37685555555555,2.0,Smoking
539,1978,1978-07-25,Lane,44.00635833333333,-122.002925,1.0,Debris Burning
540,1978,1978-07-26,Douglas,42.908952777777785,-122.91834444444444,1.0,Lightning
541,1978,1978-07-26,Jackson,42.52712222222222,-122.91693888888891,3.0,Lightning
542,1978,1978-07-26,Josephine,42.469775,-122.76009166666668,1.0,Lightning
543,1978,1978-07-26,Josephine,42.469775,-122.76009166666668,1.0,Lightning
544,1978,1978-07-26,Klamath,42.221072222222226,-120.29181111111109,1.75,Lightning
545,1978,1978-07-26,Douglas,43.07697777777778,-122.74448333333332,75.0,Lightning
546,1978,1978-07-26,Douglas,43.162702777777774,-122.92076944444445,1.0,Lightning
547,1978,1978-07-26,Douglas,43.74300833333334,-122.84226944444444,1.0,Lightning
548,1978,1978-07-26,Douglas,43.67080833333333,-122.62205277777778,1.0,Lightning
549,1978,1978-07-26,Douglas,43.55503333333333,-122.70325277777779,4.0,Lightning
550,1978,1978-07-26,Linn,44.41076944444444,-121.14521111111112,1.0,Lightning
551,1978,1978-07-26,Douglas,43.612813888888894,-122.74179166666669,1.0,Lightning
552,1978,1978-07-26,Jackson,42.39705,-122.80008333333332,4.0,Lightning
553,1978,1978-07-26,Josephine,42.5125,-122.74084444444445,3.0,Lightning
554,1978,1978-07-26,Josephine,42.412036111111114,-122.74144722222222,3.0,Lightning
555,1978,1978-07-27,Josephine,42.484225,-122.68172222222222,3.0,Lightning
556,1978,1978-07-27,Douglas,43.09165833333334,-122.52531388888887,3.0,Lightning
557,1978,1978-07-27,Douglas,43.337769444444454,-122.62366666666668,3.0,Lightning
558,1978,1978-07-27,Josephine,42.44050833333333,-122.54466388888888,15.0,Equipment Use
